assignment_z,treatment_d,outcome,compliance_type,d_if_z0,d_if_z1,oracle_treatment_effect
0,0,48.231693813159815,complier,0,1,2.0
0,1,71.63833373141092,always,1,1,12.0
1,1,69.39374070241583,always,1,1,12.0
0,1,69.633911032749,always,1,1,12.0
1,0,44.34508494881922,never,0,0,-3.0
0,0,46.025703470309274,never,0,0,-3.0
1,0,46.37720852426435,never,0,0,-3.0
0,0,52.54939293420427,complier,0,1,2.0
0,0,50.494003011206125,never,0,0,-3.0
1,1,69.6199725906705,always,1,1,12.0
1,0,43.14017318869801,never,0,0,-3.0
0,0,47.056252854092705,never,0,0,-3.0
0,1,70.45593896880003,always,1,1,12.0
0,0,49.83456839233287,complier,0,1,2.0
0,0,44.90393040602811,never,0,0,-3.0
0,1,69.11827069629314,always,1,1,12.0
1,1,68.501415713917,always,1,1,12.0
1,1,50.66979797280487,complier,0,1,2.0
0,0,45.49048790205184,never,0,0,-3.0
0,0,47.72076308646423,complier,0,1,2.0
0,1,70.22570454473693,always,1,1,12.0
1,1,71.85006310384345,always,1,1,12.0
0,1,65.97844962509278,always,1,1,12.0
0,0,45.32608761368362,never,0,0,-3.0
1,1,53.295147425527304,complier,0,1,2.0
0,1,67.20909906848024,always,1,1,12.0
0,0,46.45664543410713,never,0,0,-3.0
0,0,50.0630681195233,complier,0,1,2.0
1,1,49.367568916294175,complier,0,1,2.0
1,1,54.0374971991644,complier,0,1,2.0
1,0,46.74539871742789,never,0,0,-3.0
1,1,70.82573770315629,always,1,1,12.0
0,1,68.60296181914289,always,1,1,12.0
1,0,47.09123071755852,never,0,0,-3.0
0,0,45.91619151304513,never,0,0,-3.0
0,0,44.89032447464397,never,0,0,-3.0
1,0,42.20177941830909,never,0,0,-3.0
0,1,68.58858837436895,always,1,1,12.0
1,1,51.5073536148129,complier,0,1,2.0
0,0,45.51145566675489,complier,0,1,2.0
1,0,46.95358889754521,never,0,0,-3.0
0,1,70.63892449295781,always,1,1,12.0
0,0,44.473848770754,never,0,0,-3.0
0,1,67.27602263453244,always,1,1,12.0
1,0,46.1483631853955,never,0,0,-3.0
1,1,65.98561396283918,always,1,1,12.0
1,1,70.56170761988277,always,1,1,12.0
0,1,71.50271596139675,always,1,1,12.0
0,0,52.137573772972274,complier,0,1,2.0
0,0,47.077616043354844,never,0,0,-3.0
1,0,46.45976969857783,never,0,0,-3.0
0,1,68.71348073370568,always,1,1,12.0
1,0,42.538427077874296,never,0,0,-3.0
1,1,68.90256437940684,always,1,1,12.0
0,0,47.563839321261405,complier,0,1,2.0
1,1,70.74989627946928,always,1,1,12.0
1,1,53.15296025193903,complier,0,1,2.0
1,1,71.46635697221954,always,1,1,12.0
0,0,51.62350846295056,complier,0,1,2.0
1,1,69.9143867890112,always,1,1,12.0
0,0,48.828788415197295,complier,0,1,2.0
0,1,66.53830809600153,always,1,1,12.0
1,1,53.51310942280424,complier,0,1,2.0
1,0,44.31868271036405,never,0,0,-3.0
0,0,44.11595557681878,never,0,0,-3.0
0,0,50.06922416629242,complier,0,1,2.0
0,0,50.02939339950817,complier,0,1,2.0
1,1,53.4984910556928,complier,0,1,2.0
1,0,47.61930565328842,never,0,0,-3.0
1,1,68.32451886575535,always,1,1,12.0
0,1,69.61607713851016,always,1,1,12.0
0,0,40.031230784890546,never,0,0,-3.0
1,0,48.350058566737715,never,0,0,-3.0
0,0,48.27190608717115,never,0,0,-3.0
0,1,68.62387131059448,always,1,1,12.0
0,0,48.698099110920644,complier,0,1,2.0
0,0,50.870070407213056,complier,0,1,2.0
1,0,43.05024162945128,never,0,0,-3.0
0,0,51.00216632847369,complier,0,1,2.0
1,0,48.02538003118662,never,0,0,-3.0
0,0,46.04491562418197,complier,0,1,2.0
1,0,43.537552787584325,never,0,0,-3.0
1,0,45.257904492113234,never,0,0,-3.0
0,1,66.55104424281448,always,1,1,12.0
0,1,67.2832216489957,always,1,1,12.0
1,0,47.30658530086684,never,0,0,-3.0
0,0,48.500818082928475,never,0,0,-3.0
1,1,66.79289275021421,always,1,1,12.0
0,1,68.92106732688048,always,1,1,12.0
0,0,46.59978086404042,never,0,0,-3.0
1,0,46.60670927316815,never,0,0,-3.0
0,0,48.54542100375444,complier,0,1,2.0
1,0,45.59141770065514,never,0,0,-3.0
0,1,72.56178087944018,always,1,1,12.0
1,0,47.70863820404741,never,0,0,-3.0
1,1,68.21875338364924,always,1,1,12.0
1,1,50.64261627824682,complier,0,1,2.0
1,1,53.01212745701755,complier,0,1,2.0
1,0,48.8200471402236,never,0,0,-3.0
1,0,47.814441987694735,never,0,0,-3.0
1,0,44.165697615059116,never,0,0,-3.0
1,0,47.72461319168205,never,0,0,-3.0
0,1,69.2708606774672,always,1,1,12.0
1,1,52.85268860445343,complier,0,1,2.0
1,1,67.86020958900767,always,1,1,12.0
0,0,46.00169838694346,never,0,0,-3.0
0,1,70.37413650271849,always,1,1,12.0
1,0,46.32572384454973,never,0,0,-3.0
1,1,52.690780965070296,complier,0,1,2.0
1,1,71.4102073314731,always,1,1,12.0
0,0,50.40670588124097,never,0,0,-3.0
0,0,51.56432841686521,complier,0,1,2.0
1,1,51.750575728877195,complier,0,1,2.0
0,0,46.98887704870352,never,0,0,-3.0
0,0,51.28606999848262,complier,0,1,2.0
1,0,47.98022450717716,never,0,0,-3.0
1,1,68.21916758425202,always,1,1,12.0
0,0,48.27962101774608,never,0,0,-3.0
1,0,44.01329344658547,never,0,0,-3.0
1,1,71.82301583562524,always,1,1,12.0
0,0,47.42110985250443,never,0,0,-3.0
1,1,69.44923692262788,always,1,1,12.0
0,0,45.14462898365401,never,0,0,-3.0
1,0,47.525597840930175,never,0,0,-3.0
0,1,69.8897083103862,always,1,1,12.0
1,0,46.98465719571781,never,0,0,-3.0
1,1,49.119916471355175,complier,0,1,2.0
0,0,49.664005534766844,complier,0,1,2.0
0,0,47.396070545397876,never,0,0,-3.0
0,1,68.93119642079122,always,1,1,12.0
0,1,68.36427696122658,always,1,1,12.0
0,0,44.20958156752621,never,0,0,-3.0
1,1,49.11196689406287,complier,0,1,2.0
1,1,53.373533345274446,complier,0,1,2.0
1,0,42.9454936698068,never,0,0,-3.0
0,0,49.62202636747362,complier,0,1,2.0
0,0,43.91897257352195,never,0,0,-3.0
0,1,69.96734656584921,always,1,1,12.0
1,1,67.98882168839383,always,1,1,12.0
1,1,73.28773673318463,always,1,1,12.0
1,1,67.09607903980422,always,1,1,12.0
1,0,45.90931369131859,never,0,0,-3.0
0,0,45.52800387422094,never,0,0,-3.0
1,1,53.1386770294013,complier,0,1,2.0
1,1,64.9830585730305,always,1,1,12.0
0,1,69.05531529147842,always,1,1,12.0
1,1,69.42752927621484,always,1,1,12.0
1,0,43.86833971454343,never,0,0,-3.0
0,0,43.69388915866808,never,0,0,-3.0
0,0,45.24280946671153,never,0,0,-3.0
0,0,48.489802696297645,complier,0,1,2.0
1,1,52.53229342473925,complier,0,1,2.0
1,1,50.410843376958795,complier,0,1,2.0
0,0,48.703607187209315,complier,0,1,2.0
0,0,49.889893369476304,complier,0,1,2.0
0,0,48.38943224033031,never,0,0,-3.0
1,1,55.58618299601935,complier,0,1,2.0
1,0,46.96660415999821,never,0,0,-3.0
0,1,69.07236033131353,always,1,1,12.0
0,1,67.73605264407108,always,1,1,12.0
1,0,44.38647880527521,never,0,0,-3.0
1,1,53.904835583456844,complier,0,1,2.0
1,1,68.40790198539213,always,1,1,12.0
0,0,46.21334233194214,never,0,0,-3.0
1,0,46.09065046994688,never,0,0,-3.0
1,0,43.729909803576504,never,0,0,-3.0
1,1,51.38106610374844,complier,0,1,2.0
1,1,51.0998652979912,complier,0,1,2.0
0,0,49.36307415418822,complier,0,1,2.0
0,0,53.12334946460412,complier,0,1,2.0
0,1,68.84595999898922,always,1,1,12.0
1,0,46.24176213189609,never,0,0,-3.0
1,0,45.340946671192526,never,0,0,-3.0
0,1,69.20050383406166,always,1,1,12.0
0,0,45.23766223253054,never,0,0,-3.0
0,1,63.99972735808132,always,1,1,12.0
1,1,70.25363997658377,always,1,1,12.0
1,0,48.7137234963777,never,0,0,-3.0
1,1,69.74069436497778,always,1,1,12.0
1,1,49.15947128731603,complier,0,1,2.0
0,0,46.73495519121663,never,0,0,-3.0
1,0,48.772549255075006,never,0,0,-3.0
0,0,46.54078909074981,never,0,0,-3.0
1,1,70.26640579784824,always,1,1,12.0
0,0,50.15851938851293,complier,0,1,2.0
0,0,50.808377846016846,complier,0,1,2.0
1,0,43.90073306889616,never,0,0,-3.0
0,0,45.496544044772605,never,0,0,-3.0
1,1,69.60120572450874,always,1,1,12.0
1,1,54.602508810348574,complier,0,1,2.0
0,1,67.81909475888345,always,1,1,12.0
0,0,51.804162660685435,complier,0,1,2.0
0,0,53.05703560910501,complier,0,1,2.0
0,0,52.40422727610781,complier,0,1,2.0
1,0,50.17935038138624,never,0,0,-3.0
0,0,46.867481113366566,never,0,0,-3.0
0,1,69.65727018124734,always,1,1,12.0
1,0,50.93585596246628,never,0,0,-3.0
0,0,44.8302256070363,never,0,0,-3.0
1,1,47.58927629636493,complier,0,1,2.0
0,0,51.02987543415571,complier,0,1,2.0
0,0,44.83248453489703,never,0,0,-3.0
0,0,45.06412927110331,never,0,0,-3.0
0,0,41.90297911886737,never,0,0,-3.0
0,0,53.73628036199167,complier,0,1,2.0
1,0,47.235455559845015,never,0,0,-3.0
1,1,68.20185851584887,always,1,1,12.0
1,1,70.79387121220165,always,1,1,12.0
0,1,66.44019402505808,always,1,1,12.0
0,0,44.78854154571529,never,0,0,-3.0
1,1,65.89192632249143,always,1,1,12.0
0,1,66.30908656141806,always,1,1,12.0
0,0,49.81861407663956,complier,0,1,2.0
1,1,51.8336320491878,complier,0,1,2.0
0,0,43.554938363872274,never,0,0,-3.0
0,0,43.00259922439803,never,0,0,-3.0
0,0,47.839470766379996,complier,0,1,2.0
1,1,54.241932448921744,complier,0,1,2.0
0,0,47.123127363642276,never,0,0,-3.0
0,0,51.224845771104256,complier,0,1,2.0
1,1,50.090042665527506,complier,0,1,2.0
1,1,71.60408478527872,always,1,1,12.0
1,1,71.23025131922891,always,1,1,12.0
1,0,48.678618314900895,never,0,0,-3.0
1,1,69.12522455809581,always,1,1,12.0
0,0,46.109255987136,never,0,0,-3.0
1,1,68.19784642537357,always,1,1,12.0
0,0,44.867784474812645,never,0,0,-3.0
1,1,49.5052281514222,complier,0,1,2.0
1,0,46.821126528373995,never,0,0,-3.0
0,0,43.16854984851954,never,0,0,-3.0
0,0,50.46115365864641,complier,0,1,2.0
1,1,69.55425561772452,always,1,1,12.0
0,0,44.62974287847907,never,0,0,-3.0
1,1,49.67736163533316,complier,0,1,2.0
0,0,48.927782481003106,complier,0,1,2.0
0,0,49.922359136818926,complier,0,1,2.0
0,0,40.89069559240433,never,0,0,-3.0
0,0,44.199880682211976,never,0,0,-3.0
0,0,52.03465517016231,complier,0,1,2.0
0,0,46.72085598173318,never,0,0,-3.0
1,1,53.38631316053626,complier,0,1,2.0
0,0,45.83752248532079,never,0,0,-3.0
0,1,68.08961876142217,always,1,1,12.0
1,1,50.74269652577966,complier,0,1,2.0
1,0,47.40884917091333,never,0,0,-3.0
0,1,71.22067822652814,always,1,1,12.0
1,0,45.43652631684728,never,0,0,-3.0
0,0,47.0073106684249,never,0,0,-3.0
0,0,50.50784745191774,complier,0,1,2.0
1,0,47.98496712623535,never,0,0,-3.0
0,0,50.343476634643174,complier,0,1,2.0
0,0,49.02678332846152,complier,0,1,2.0
1,1,52.19887709901866,complier,0,1,2.0
0,0,47.29815125579665,complier,0,1,2.0
0,0,46.70601297825922,never,0,0,-3.0
0,0,46.579422495625835,never,0,0,-3.0
0,1,68.97577360008509,always,1,1,12.0
1,1,51.04228672051523,complier,0,1,2.0
0,0,46.34699611131322,never,0,0,-3.0
1,1,71.98648184462662,always,1,1,12.0
0,0,48.04760990950379,never,0,0,-3.0
0,0,47.00420071778704,never,0,0,-3.0
0,0,50.770667828692844,complier,0,1,2.0
0,0,46.982448617222914,never,0,0,-3.0
0,0,50.85084478818336,complier,0,1,2.0
1,1,52.34237594396286,complier,0,1,2.0
1,1,55.565590709071785,complier,0,1,2.0
1,1,52.24099629613709,complier,0,1,2.0
1,1,52.40848493494324,complier,0,1,2.0
0,0,50.05689476497393,complier,0,1,2.0
0,1,68.04353281549214,always,1,1,12.0
1,1,67.64456215242717,always,1,1,12.0
0,1,67.22604291865592,always,1,1,12.0
1,1,53.17093211910883,complier,0,1,2.0
1,0,45.517944845109874,never,0,0,-3.0
0,0,51.622979300263985,complier,0,1,2.0
0,1,68.55806735591823,always,1,1,12.0
1,1,64.8806552109475,always,1,1,12.0
1,1,52.260259233858996,complier,0,1,2.0
0,0,46.88223003458895,never,0,0,-3.0
1,1,52.7719331595141,complier,0,1,2.0
0,0,45.95746931093156,never,0,0,-3.0
0,0,49.989339010763175,complier,0,1,2.0
1,0,44.46009017696768,never,0,0,-3.0
1,0,46.983856070979634,never,0,0,-3.0
1,0,46.778675660917145,never,0,0,-3.0
1,1,50.173958735045666,complier,0,1,2.0
1,1,70.46911532468907,always,1,1,12.0
0,1,69.49590085542103,always,1,1,12.0
0,0,46.59231733806666,never,0,0,-3.0
1,0,46.44695401097925,never,0,0,-3.0
1,1,49.31468956483496,complier,0,1,2.0
1,1,52.6841069285822,complier,0,1,2.0
1,0,46.026018525338586,never,0,0,-3.0
1,0,45.447912656399545,never,0,0,-3.0
1,1,48.1666190042459,complier,0,1,2.0
0,0,50.00132165881795,complier,0,1,2.0
1,1,49.37967434281736,complier,0,1,2.0
0,1,69.92452187193159,always,1,1,12.0
1,1,68.38596364298913,always,1,1,12.0
0,0,50.019539515005796,complier,0,1,2.0
1,1,52.487740992841644,complier,0,1,2.0
1,0,46.85433503627909,never,0,0,-3.0
0,0,45.303291554329554,never,0,0,-3.0
0,0,48.75469288097096,never,0,0,-3.0
0,0,46.23884881011226,never,0,0,-3.0
1,1,49.9352520795545,complier,0,1,2.0
0,1,70.67144308778578,always,1,1,12.0
1,1,55.420870095322236,complier,0,1,2.0
1,1,53.29031292227078,complier,0,1,2.0
1,1,69.21275664627048,always,1,1,12.0
1,1,68.05471332025049,always,1,1,12.0
0,1,71.71489435436278,always,1,1,12.0
0,0,45.5110889650801,never,0,0,-3.0
0,0,46.85158112068905,never,0,0,-3.0
0,0,47.34904084825905,never,0,0,-3.0
0,0,45.91889767951012,never,0,0,-3.0
0,0,49.5624820911778,never,0,0,-3.0
1,1,52.89048522208191,complier,0,1,2.0
0,0,49.23183189547597,never,0,0,-3.0
0,0,44.642251908082336,never,0,0,-3.0
1,1,67.68052511106325,always,1,1,12.0
1,0,45.074080001475174,never,0,0,-3.0
1,0,45.275613595939426,never,0,0,-3.0
1,1,70.46947735255279,always,1,1,12.0
1,1,49.09773226649659,complier,0,1,2.0
1,1,68.11185700406544,always,1,1,12.0
0,1,71.30925883003262,always,1,1,12.0
0,0,44.61732491447843,never,0,0,-3.0
1,0,45.61779354748198,never,0,0,-3.0
0,1,70.40761374964433,always,1,1,12.0
1,1,65.83750927846246,always,1,1,12.0
0,0,46.365987825331075,never,0,0,-3.0
0,0,46.48043555854554,complier,0,1,2.0
1,1,50.01195613764591,complier,0,1,2.0
1,1,66.28914611667548,always,1,1,12.0
0,0,49.17799870060197,never,0,0,-3.0
1,0,47.49506717003729,never,0,0,-3.0
0,0,43.841387865219886,never,0,0,-3.0
1,0,45.02631671481533,never,0,0,-3.0
0,0,44.88088744648625,never,0,0,-3.0
0,1,70.89425187028193,always,1,1,12.0
1,1,68.86652798069943,always,1,1,12.0
1,1,69.96304114412989,always,1,1,12.0
0,0,54.127806280485075,complier,0,1,2.0
0,1,70.29885876793257,always,1,1,12.0
0,1,70.35778438399538,always,1,1,12.0
0,0,49.25684853341892,complier,0,1,2.0
0,0,50.17434904243444,complier,0,1,2.0
0,0,50.43860980803054,never,0,0,-3.0
0,1,70.99042510922236,always,1,1,12.0
1,0,45.04973964191916,never,0,0,-3.0
1,1,67.24924082648724,always,1,1,12.0
1,1,69.57806182544245,always,1,1,12.0
1,1,50.99401709159922,complier,0,1,2.0
1,1,69.65673709947893,always,1,1,12.0
0,1,71.77294451251964,always,1,1,12.0
1,0,47.047147142943224,never,0,0,-3.0
1,1,54.38548593400121,complier,0,1,2.0
1,1,71.61990574643688,always,1,1,12.0
0,0,44.09191449630032,never,0,0,-3.0
1,1,70.51355895323017,always,1,1,12.0
1,0,41.950228514854174,never,0,0,-3.0
0,0,50.47289069100938,never,0,0,-3.0
0,0,45.91381646684938,never,0,0,-3.0
1,1,67.94949897742751,always,1,1,12.0
1,0,48.08224574422075,never,0,0,-3.0
1,0,43.858575564097805,never,0,0,-3.0
1,0,44.253636526083206,never,0,0,-3.0
0,0,49.01199654811615,never,0,0,-3.0
1,0,47.48181689175476,never,0,0,-3.0
1,1,69.59478944478691,always,1,1,12.0
0,0,48.30921959668416,never,0,0,-3.0
1,1,52.76399737919847,complier,0,1,2.0
0,0,50.66215225461574,complier,0,1,2.0
1,0,45.19180448193636,never,0,0,-3.0
0,0,49.62582071040739,complier,0,1,2.0
0,0,46.3728273075673,never,0,0,-3.0
1,1,68.68842631071476,always,1,1,12.0
1,1,51.67081596170191,complier,0,1,2.0
0,0,47.20441522835401,never,0,0,-3.0
1,0,44.84662968103665,never,0,0,-3.0
0,0,48.04096822704577,complier,0,1,2.0
1,1,69.32922472262713,always,1,1,12.0
1,0,44.968369942612746,never,0,0,-3.0
1,1,53.95785372666098,complier,0,1,2.0
1,0,45.43955835036879,never,0,0,-3.0
0,0,53.71772428820688,complier,0,1,2.0
0,0,46.791984710127,never,0,0,-3.0
1,0,45.19185753129005,never,0,0,-3.0
1,0,47.757645196974664,never,0,0,-3.0
1,0,45.969388981062984,never,0,0,-3.0
1,0,49.78457947856578,never,0,0,-3.0
1,0,49.32279531554382,never,0,0,-3.0
0,0,50.980906721978954,complier,0,1,2.0
0,0,48.069282589292484,complier,0,1,2.0
1,1,53.49755048928425,complier,0,1,2.0
0,1,71.69096704365771,always,1,1,12.0
1,1,50.29950008654968,complier,0,1,2.0
1,0,45.65661446447034,never,0,0,-3.0
0,0,44.63783310789039,never,0,0,-3.0
1,0,47.133652328463896,never,0,0,-3.0
0,0,47.74072246355527,complier,0,1,2.0
0,0,43.37385168097078,never,0,0,-3.0
0,1,69.66246020029203,always,1,1,12.0
0,0,45.89020289712794,never,0,0,-3.0
1,1,53.578169571207305,complier,0,1,2.0
0,0,51.51025157160568,complier,0,1,2.0
1,1,52.00725303436496,complier,0,1,2.0
1,0,47.675597655017846,never,0,0,-3.0
1,1,54.16748363821832,complier,0,1,2.0
1,1,50.95928730872356,complier,0,1,2.0
0,0,47.17377662144466,never,0,0,-3.0
1,0,42.911080917596465,never,0,0,-3.0
1,0,43.989832290560486,never,0,0,-3.0
0,0,45.277580520900095,never,0,0,-3.0
0,1,70.52241405995994,always,1,1,12.0
0,0,46.880800146946314,never,0,0,-3.0
1,1,68.07566020742557,always,1,1,12.0
0,0,53.41992525584155,complier,0,1,2.0
1,1,68.86685169874546,always,1,1,12.0
1,0,48.14811055187848,never,0,0,-3.0
1,0,46.238653152675234,never,0,0,-3.0
0,1,71.25603829396967,always,1,1,12.0
0,0,49.07830593809332,complier,0,1,2.0
0,0,45.68378377597659,complier,0,1,2.0
1,1,51.474878036339454,complier,0,1,2.0
0,0,48.17657550959781,complier,0,1,2.0
0,0,51.841425796733816,complier,0,1,2.0
0,0,46.84548545139723,never,0,0,-3.0
0,0,48.14706155962269,complier,0,1,2.0
0,0,40.69590360104668,never,0,0,-3.0
0,0,48.60465709824763,complier,0,1,2.0
1,1,54.28751897099299,complier,0,1,2.0
1,1,66.85301949819916,always,1,1,12.0
0,0,51.22280521450589,complier,0,1,2.0
1,1,52.03219784806558,complier,0,1,2.0
1,0,45.371783093845835,never,0,0,-3.0
1,0,48.98442012944106,never,0,0,-3.0
0,0,46.64084407677219,never,0,0,-3.0
0,0,51.72982755426016,complier,0,1,2.0
1,1,71.1167511217727,always,1,1,12.0
0,0,45.0138924252198,never,0,0,-3.0
1,0,43.17843038742684,never,0,0,-3.0
0,0,44.09947280508243,never,0,0,-3.0
0,0,54.43079749533591,complier,0,1,2.0
0,0,49.126331656418884,complier,0,1,2.0
1,0,43.558515347670735,never,0,0,-3.0
1,1,54.20231247434333,complier,0,1,2.0
0,0,45.731047515496925,never,0,0,-3.0
0,0,52.84653928782991,complier,0,1,2.0
1,0,45.55305325836999,never,0,0,-3.0
1,1,54.18276636604155,complier,0,1,2.0
1,0,47.77011984614704,never,0,0,-3.0
1,1,67.85441482759815,always,1,1,12.0
1,1,54.980991256300356,complier,0,1,2.0
1,1,68.16991689445284,always,1,1,12.0
0,1,68.1537054042773,always,1,1,12.0
1,0,42.79340110130718,never,0,0,-3.0
1,1,70.93313306147792,always,1,1,12.0
1,1,51.731742751501464,complier,0,1,2.0
0,0,45.77570126017551,never,0,0,-3.0
1,0,49.985625637615705,never,0,0,-3.0
1,1,71.47573580764045,always,1,1,12.0
0,1,68.62684015228675,always,1,1,12.0
0,0,50.00041806301665,never,0,0,-3.0
1,1,52.42016422694024,complier,0,1,2.0
1,0,47.547911712056646,never,0,0,-3.0
1,1,52.74998206165299,complier,0,1,2.0
1,0,51.72766078602048,never,0,0,-3.0
1,0,48.2545966150287,never,0,0,-3.0
1,1,71.50209247748549,always,1,1,12.0
1,1,70.4347542942978,always,1,1,12.0
1,0,47.095685225954,never,0,0,-3.0
0,1,71.56039225068155,always,1,1,12.0
1,0,46.53906798024579,never,0,0,-3.0
0,0,48.03279308856677,never,0,0,-3.0
0,0,53.27409669693928,complier,0,1,2.0
1,1,68.05299464618051,always,1,1,12.0
0,0,50.15879255958695,complier,0,1,2.0
1,1,69.07757255333709,always,1,1,12.0
1,0,48.42488540780766,never,0,0,-3.0
0,0,50.161222626722555,complier,0,1,2.0
0,1,69.25560957414822,always,1,1,12.0
1,0,44.86747401876257,never,0,0,-3.0
0,0,50.4783966368928,complier,0,1,2.0
0,0,46.990130295442576,never,0,0,-3.0
0,0,49.9205525855291,never,0,0,-3.0
0,0,49.87151359124956,complier,0,1,2.0
1,0,45.28120531503695,never,0,0,-3.0
0,0,47.241578376589246,never,0,0,-3.0
1,0,46.78711507310248,never,0,0,-3.0
1,1,51.87609512414557,complier,0,1,2.0
1,1,69.23023479367856,always,1,1,12.0
1,1,51.61930219322945,complier,0,1,2.0
0,0,48.48935662468102,complier,0,1,2.0
1,1,52.46562960233377,complier,0,1,2.0
0,0,49.26077737219516,never,0,0,-3.0
0,0,45.35961482871053,never,0,0,-3.0
1,1,50.540929154545246,complier,0,1,2.0
0,0,48.65020394636842,complier,0,1,2.0
1,0,44.51787397132255,never,0,0,-3.0
1,0,42.83561407433755,never,0,0,-3.0
1,1,66.44131004854765,always,1,1,12.0
0,0,50.5410508183017,complier,0,1,2.0
1,1,68.38008538261218,always,1,1,12.0
0,0,47.9292039737294,complier,0,1,2.0
1,1,51.00704961224736,complier,0,1,2.0
1,1,67.55695299313689,always,1,1,12.0
1,0,47.1922221759235,never,0,0,-3.0
0,1,68.044407204714,always,1,1,12.0
1,0,45.333006153501316,never,0,0,-3.0
1,1,48.11105319742854,complier,0,1,2.0
1,1,51.376156748827825,complier,0,1,2.0
1,0,44.03629574564411,never,0,0,-3.0
0,1,71.45636149580913,always,1,1,12.0
1,1,54.61206189516993,complier,0,1,2.0
0,1,67.65498448281495,always,1,1,12.0
1,1,51.347726221388804,complier,0,1,2.0
1,1,53.176170287117635,complier,0,1,2.0
1,1,54.19717171159433,complier,0,1,2.0
1,1,53.09019421251733,complier,0,1,2.0
1,0,48.11583705812275,never,0,0,-3.0
0,1,65.62023867253124,always,1,1,12.0
1,1,72.21771681552707,always,1,1,12.0
0,0,47.2064401849765,never,0,0,-3.0
0,0,48.28831140377206,complier,0,1,2.0
0,0,44.410681235973684,never,0,0,-3.0
1,1,49.99148609263298,complier,0,1,2.0
1,1,68.99178009062418,always,1,1,12.0
1,1,52.227095054698935,complier,0,1,2.0
0,0,46.34870922964456,never,0,0,-3.0
0,0,46.895035275520314,never,0,0,-3.0
0,0,51.39494933276652,complier,0,1,2.0
0,0,46.98007648138921,complier,0,1,2.0
0,0,42.429272778386085,never,0,0,-3.0
1,1,52.41128143753911,complier,0,1,2.0
1,0,46.64288293325678,never,0,0,-3.0
1,0,41.76763282146779,never,0,0,-3.0
0,0,46.41354589404261,never,0,0,-3.0
0,0,52.63802922928289,complier,0,1,2.0
0,0,45.90349296745935,never,0,0,-3.0
0,0,44.780920372621836,never,0,0,-3.0
0,1,68.49841258920529,always,1,1,12.0
0,1,73.13364504578043,always,1,1,12.0
1,1,70.78949717592755,always,1,1,12.0
1,0,45.44596178022031,never,0,0,-3.0
1,1,67.83218220675248,always,1,1,12.0
1,1,53.87939782864122,complier,0,1,2.0
0,0,53.89825155472575,complier,0,1,2.0
1,1,52.619981439757474,complier,0,1,2.0
1,1,52.51631236973873,complier,0,1,2.0
0,0,49.499843856003984,complier,0,1,2.0
1,1,69.45128113492201,always,1,1,12.0
1,0,45.993910256180634,never,0,0,-3.0
0,1,70.93690674782232,always,1,1,12.0
1,0,44.30252584468283,never,0,0,-3.0
0,0,42.22627741411213,never,0,0,-3.0
0,1,68.3952190896333,always,1,1,12.0
1,0,46.17188186597593,never,0,0,-3.0
1,0,47.99993479922055,never,0,0,-3.0
0,0,47.57944743579495,complier,0,1,2.0
0,0,45.858410527848065,never,0,0,-3.0
0,0,50.76794533043357,complier,0,1,2.0
1,1,69.69095290363296,always,1,1,12.0
0,0,48.169241996401674,complier,0,1,2.0
0,0,45.94626259264251,never,0,0,-3.0
