event_id,timestamp,sensor_id,temperature_c,quality,payload
evt-00001545,2026-01-01T00:03:00Z,sensor-003,-7.54,suspect,"zone=1, batch=6"
evt-00000521,2026-01-01T00:03:00Z,sensor-004,31.93,good,"zone=2, batch=2"
evt-00002775,2026-01-01T00:03:00Z,sensor-005,13.12,good,"zone=1, batch=11"
evt-00003310,2026-01-01T00:03:00Z,sensor-006,26.72,suspect,"zone=3, batch=13"
evt-00000470,2026-01-01T00:03:00Z,sensor-007,11.57,suspect,"zone=3, batch=1"
evt-00002171,2026-01-01T00:03:00Z,sensor-008,-4.56,good,"zone=1, batch=8"
evt-00004893,2026-01-01T00:03:00Z,sensor-008,31.85,good,"zone=4, batch=19"
evt-00004727,2026-01-01T00:03:01Z,sensor-004,-4.41,good,"zone=1, batch=18"
evt-00000599,2026-01-01T00:03:01Z,sensor-005,35.26,good,"zone=4, batch=2"
evt-00003928,2026-01-01T00:03:01Z,sensor-006,0.04,good,"zone=4, batch=15"
evt-00004459,2026-01-01T00:03:01Z,sensor-010,10.82,good,"zone=3, batch=17"
evt-00001758,2026-01-01T00:03:01Z,sensor-012,34.90,suspect,"zone=2, batch=7"
evt-00002893,2026-01-01T00:03:01Z,sensor-012,8.50,suspect,"zone=3, batch=11"
evt-00000257,2026-01-01T00:03:02Z,sensor-001,24.60,good,"zone=1, batch=1"
evt-00004675,2026-01-01T00:03:02Z,sensor-001,-9.04,good,"zone=1, batch=18"
evt-00003594,2026-01-01T00:03:02Z,sensor-002,-8.10,good,"zone=4, batch=14"
evt-00001694,2026-01-01T00:03:02Z,sensor-005,5.28,good,"zone=4, batch=6"
evt-00003288,2026-01-01T00:03:02Z,sensor-009,32.88,good,"zone=4, batch=13"
evt-00001473,2026-01-01T00:03:02Z,sensor-010,-8.78,suspect,"zone=3, batch=5"
evt-00000887,2026-01-01T00:03:02Z,sensor-011,35.39,good,"zone=4, batch=3"
evt-00004392,2026-01-01T00:03:03Z,sensor-003,-9.46,good,"zone=2, batch=17"
evt-00000110,2026-01-01T00:03:03Z,sensor-005,-2.33,suspect,"zone=1, batch=0"
evt-00001095,2026-01-01T00:03:03Z,sensor-011,21.36,good,"zone=3, batch=4"
evt-00004323,2026-01-01T00:03:04Z,sensor-001,-3.57,good,"zone=1, batch=17"
evt-00004836,2026-01-01T00:03:04Z,sensor-004,13.44,good,"zone=2, batch=19"
evt-00002110,2026-01-01T00:03:04Z,sensor-006,19.59,good,"zone=4, batch=8"
evt-00004688,2026-01-01T00:03:04Z,sensor-006,10.79,suspect,"zone=3, batch=18"
evt-00001062,2026-01-01T00:03:04Z,sensor-009,6.68,good,"zone=3, batch=4"
evt-00003295,2026-01-01T00:03:04Z,sensor-012,-3.84,good,"zone=4, batch=13"
evt-00003593,2026-01-01T00:03:05Z,sensor-001,11.84,good,"zone=4, batch=14"
evt-00004908,2026-01-01T00:03:05Z,sensor-002,-5.10,suspect,"zone=2, batch=19"
evt-00004961,2026-01-01T00:03:05Z,sensor-002,1.84,good,"zone=1, batch=19"
evt-00003283,2026-01-01T00:03:05Z,sensor-007,-11.89,good,"zone=2, batch=13"
evt-00004629,2026-01-01T00:03:05Z,sensor-009,16.50,good,"zone=3, batch=18"
evt-00003136,2026-01-01T00:03:05Z,sensor-010,2.58,suspect,"zone=2, batch=12"
evt-00003178,2026-01-01T00:03:05Z,sensor-012,31.76,suspect,"zone=3, batch=12"
evt-00002083,2026-01-01T00:03:06Z,sensor-001,1.35,good,"zone=4, batch=8"
evt-00000143,2026-01-01T00:03:06Z,sensor-002,24.11,good,"zone=1, batch=0"
evt-00000890,2026-01-01T00:03:06Z,sensor-002,-8.40,suspect,"zone=3, batch=3"
evt-00000921,2026-01-01T00:03:06Z,sensor-003,-6.54,suspect,"zone=3, batch=3"
evt-00001937,2026-01-01T00:03:06Z,sensor-003,14.88,good,"zone=4, batch=7"
evt-00004872,2026-01-01T00:03:06Z,sensor-003,34.69,good,"zone=2, batch=19"
evt-00004841,2026-01-01T00:03:06Z,sensor-006,7.24,good,"zone=3, batch=19"
evt-00003891,2026-01-01T00:03:07Z,sensor-002,35.84,good,"zone=4, batch=15"
evt-00004499,2026-01-01T00:03:07Z,sensor-003,36.21,good,"zone=1, batch=17"
evt-00003273,2026-01-01T00:03:07Z,sensor-004,-6.94,good,"zone=3, batch=13"
evt-00002336,2026-01-01T00:03:07Z,sensor-008,24.48,good,"zone=1, batch=9"
evt-00001045,2026-01-01T00:03:07Z,sensor-009,1.81,good,"zone=3, batch=4"
evt-00003513,2026-01-01T00:03:07Z,sensor-011,26.13,good,"zone=3, batch=14"
evt-00002257,2026-01-01T00:03:08Z,sensor-009,5.16,good,"zone=1, batch=9"
evt-00001382,2026-01-01T00:03:08Z,sensor-011,-4.06,good,"zone=3, batch=5"
evt-00002017,2026-01-01T00:03:09Z,sensor-001,-1.45,good,"zone=2, batch=8"
evt-00002975,2026-01-01T00:03:09Z,sensor-011,20.64,good,"zone=4, batch=11"
evt-00002689,2026-01-01T00:03:09Z,sensor-012,5.50,good,"zone=4, batch=10"
evt-00003635,2026-01-01T00:03:11Z,sensor-001,17.24,good,"zone=1, batch=14"
evt-00001825,2026-01-01T00:03:11Z,sensor-002,-1.90,suspect,"zone=2, batch=7"
evt-00003447,2026-01-01T00:03:11Z,sensor-005,25.39,good,"zone=3, batch=13"
evt-00000654,2026-01-01T00:03:11Z,sensor-008,31.70,good,"zone=2, batch=2"
evt-00004415,2026-01-01T00:03:11Z,sensor-010,18.53,good,"zone=4, batch=17"
evt-00004896,2026-01-01T00:03:11Z,sensor-011,-0.75,good,"zone=4, batch=19"
evt-00002176,2026-01-01T00:03:11Z,sensor-012,34.94,good,"zone=3, batch=8"
evt-00003444,2026-01-01T00:03:12Z,sensor-003,34.15,good,"zone=3, batch=13"
evt-00000896,2026-01-01T00:03:12Z,sensor-007,27.09,good,"zone=1, batch=3"
evt-00001771,2026-01-01T00:03:12Z,sensor-009,10.28,good,"zone=1, batch=7"
evt-00000190,2026-01-01T00:03:13Z,sensor-005,25.67,good,"zone=3, batch=0"
evt-00000419,2026-01-01T00:03:13Z,sensor-007,13.03,good,"zone=1, batch=1"
evt-00004902,2026-01-01T00:03:13Z,sensor-008,5.01,good,"zone=3, batch=19"
evt-00000505,2026-01-01T00:03:13Z,sensor-009,4.84,good,"zone=3, batch=2"
evt-00004976,2026-01-01T00:03:13Z,sensor-011,30.08,good,"zone=1, batch=19"
evt-00000571,2026-01-01T00:03:14Z,sensor-001,20.86,suspect,"zone=4, batch=2"
evt-00001744,2026-01-01T00:03:14Z,sensor-001,26.86,suspect,"zone=4, batch=6"
evt-00000785,2026-01-01T00:03:14Z,sensor-002,11.55,suspect,"zone=1, batch=3"
evt-00002123,2026-01-01T00:03:14Z,sensor-005,30.70,good,"zone=3, batch=8"
evt-00004167,2026-01-01T00:03:14Z,sensor-008,7.98,suspect,"zone=1, batch=16"
evt-00003396,2026-01-01T00:03:14Z,sensor-012,24.42,good,"zone=4, batch=13"
evt-00001783,2026-01-01T00:03:15Z,sensor-005,5.59,good,"zone=3, batch=7"
evt-00002720,2026-01-01T00:03:15Z,sensor-005,0.82,good,"zone=4, batch=10"
evt-00003797,2026-01-01T00:03:15Z,sensor-007,2.51,good,"zone=2, batch=15"
evt-00002680,2026-01-01T00:03:16Z,sensor-002,22.28,suspect,"zone=3, batch=10"
evt-00000385,2026-01-01T00:03:16Z,sensor-007,3.68,good,"zone=2, batch=1"
evt-00004354,2026-01-01T00:03:16Z,sensor-008,3.38,good,"zone=4, batch=17"
evt-00001058,2026-01-01T00:03:16Z,sensor-010,10.70,suspect,"zone=4, batch=4"
evt-00004831,2026-01-01T00:03:17Z,sensor-001,15.52,good,"zone=1, batch=19"
evt-00001519,2026-01-01T00:03:17Z,sensor-002,-7.26,good,"zone=4, batch=6"
evt-00000327,2026-01-01T00:03:17Z,sensor-007,-11.65,good,"zone=3, batch=1"
evt-00001544,2026-01-01T00:03:17Z,sensor-007,-5.89,suspect,"zone=4, batch=6"
evt-00002393,2026-01-01T00:03:17Z,sensor-007,14.65,suspect,"zone=4, batch=9"
evt-00000998,2026-01-01T00:03:17Z,sensor-008,25.55,good,"zone=4, batch=3"
evt-00000522,2026-01-01T00:03:17Z,sensor-009,-10.42,good,"zone=4, batch=2"
evt-00001240,2026-01-01T00:03:17Z,sensor-010,13.76,good,"zone=1, batch=4"
evt-00003880,2026-01-01T00:03:19Z,sensor-002,35.40,good,"zone=1, batch=15"
evt-00004373,2026-01-01T00:03:19Z,sensor-003,-10.93,good,"zone=3, batch=17"
evt-00001668,2026-01-01T00:03:19Z,sensor-004,-6.66,suspect,"zone=3, batch=6"
evt-00002342,2026-01-01T00:03:19Z,sensor-004,18.63,good,"zone=1, batch=9"
evt-00003883,2026-01-01T00:03:19Z,sensor-007,9.12,good,"zone=1, batch=15"
evt-00004955,2026-01-01T00:03:19Z,sensor-010,27.46,suspect,"zone=3, batch=19"
evt-00003897,2026-01-01T00:03:19Z,sensor-011,4.91,good,"zone=3, batch=15"
evt-00004461,2026-01-01T00:03:20Z,sensor-001,-3.39,suspect,"zone=3, batch=17"
evt-00002227,2026-01-01T00:03:20Z,sensor-003,6.07,good,"zone=3, batch=8"
evt-00003081,2026-01-01T00:03:20Z,sensor-006,18.63,good,"zone=3, batch=12"
evt-00003475,2026-01-01T00:03:20Z,sensor-007,9.55,good,"zone=1, batch=13"
evt-00001579,2026-01-01T00:03:21Z,sensor-003,14.66,good,"zone=3, batch=6"
evt-00002794,2026-01-01T00:03:21Z,sensor-003,7.97,good,"zone=4, batch=11"
evt-00002045,2026-01-01T00:03:21Z,sensor-006,31.81,good,"zone=1, batch=8"
evt-00002873,2026-01-01T00:03:21Z,sensor-007,17.14,good,"zone=4, batch=11"
evt-00004024,2026-01-01T00:03:21Z,sensor-009,7.00,good,"zone=2, batch=16"
evt-00002898,2026-01-01T00:03:21Z,sensor-011,17.55,good,"zone=3, batch=11"
evt-00004520,2026-01-01T00:03:22Z,sensor-002,29.00,good,"zone=2, batch=18"
evt-00004178,2026-01-01T00:03:22Z,sensor-004,13.04,good,"zone=4, batch=16"
evt-00003910,2026-01-01T00:03:22Z,sensor-008,-6.59,good,"zone=3, batch=15"
evt-00002470,2026-01-01T00:03:22Z,sensor-010,37.16,suspect,"zone=3, batch=9"
evt-00002208,2026-01-01T00:03:23Z,sensor-002,35.49,good,"zone=1, batch=8"
evt-00000398,2026-01-01T00:03:23Z,sensor-003,13.66,suspect,"zone=3, batch=1"
evt-00003286,2026-01-01T00:03:23Z,sensor-004,5.54,good,"zone=2, batch=13"
evt-00003597,2026-01-01T00:03:23Z,sensor-005,-6.67,good,"zone=4, batch=14"
evt-00003660,2026-01-01T00:03:23Z,sensor-005,10.34,good,"zone=2, batch=14"
evt-00001726,2026-01-01T00:03:23Z,sensor-006,22.48,good,"zone=3, batch=6"
evt-00004665,2026-01-01T00:03:23Z,sensor-007,29.54,suspect,"zone=2, batch=18"
evt-00002401,2026-01-01T00:03:23Z,sensor-012,26.01,good,"zone=2, batch=9"
evt-00000118,2026-01-01T00:03:24Z,sensor-001,11.65,good,"zone=1, batch=0"
evt-00000258,2026-01-01T00:03:24Z,sensor-010,27.12,good,"zone=2, batch=1"
evt-00003429,2026-01-01T00:03:24Z,sensor-011,21.63,suspect,"zone=3, batch=13"
evt-00002424,2026-01-01T00:03:24Z,sensor-012,-6.67,good,"zone=4, batch=9"
evt-00002623,2026-01-01T00:03:24Z,sensor-012,-11.84,suspect,"zone=3, batch=10"
evt-00000853,2026-01-01T00:03:25Z,sensor-005,1.25,good,"zone=4, batch=3"
evt-00000497,2026-01-01T00:03:25Z,sensor-006,-6.92,good,"zone=1, batch=1"
evt-00002605,2026-01-01T00:03:25Z,sensor-006,32.96,good,"zone=3, batch=10"
evt-00001181,2026-01-01T00:03:25Z,sensor-010,29.47,good,"zone=1, batch=4"
evt-00004776,2026-01-01T00:03:26Z,sensor-002,16.62,good,"zone=1, batch=19"
evt-00004942,2026-01-01T00:03:26Z,sensor-002,-0.39,good,"zone=2, batch=19"
evt-00003840,2026-01-01T00:03:26Z,sensor-004,4.91,good,"zone=3, batch=15"
evt-00003957,2026-01-01T00:03:26Z,sensor-005,31.72,good,"zone=4, batch=15"
evt-00001664,2026-01-01T00:03:26Z,sensor-009,18.66,good,"zone=4, batch=6"
evt-00001153,2026-01-01T00:03:26Z,sensor-011,-5.64,suspect,"zone=3, batch=4"
evt-00001355,2026-01-01T00:03:26Z,sensor-011,-5.08,good,"zone=4, batch=5"
evt-00002683,2026-01-01T00:03:28Z,sensor-001,-1.32,good,"zone=1, batch=10"
evt-00002922,2026-01-01T00:03:28Z,sensor-001,4.79,good,"zone=3, batch=11"
evt-00001393,2026-01-01T00:03:28Z,sensor-007,8.73,suspect,"zone=4, batch=5"
evt-00004413,2026-01-01T00:03:28Z,sensor-007,-6.02,good,"zone=4, batch=17"
evt-00001202,2026-01-01T00:03:28Z,sensor-011,-4.69,good,"zone=2, batch=4"
evt-00003869,2026-01-01T00:03:29Z,sensor-005,-7.16,suspect,"zone=4, batch=15"
evt-00002877,2026-01-01T00:03:29Z,sensor-008,37.17,good,"zone=2, batch=11"
evt-00001998,2026-01-01T00:03:29Z,sensor-012,-6.31,suspect,"zone=3, batch=7"
evt-00000159,2026-01-01T00:03:30Z,sensor-003,7.32,good,"zone=1, batch=0"
evt-00002488,2026-01-01T00:03:30Z,sensor-003,-2.66,good,"zone=4, batch=9"
evt-00004508,2026-01-01T00:03:30Z,sensor-004,32.40,good,"zone=4, batch=18"
evt-00001023,2026-01-01T00:03:30Z,sensor-006,-8.09,suspect,"zone=1, batch=4"
evt-00004014,2026-01-01T00:03:30Z,sensor-009,22.94,good,"zone=4, batch=16"
evt-00002089,2026-01-01T00:03:31Z,sensor-001,33.03,good,"zone=3, batch=8"
evt-00000453,2026-01-01T00:03:31Z,sensor-003,17.08,good,"zone=1, batch=1"
evt-00002853,2026-01-01T00:03:31Z,sensor-004,14.75,good,"zone=1, batch=11"
evt-00004751,2026-01-01T00:03:31Z,sensor-012,33.92,good,"zone=4, batch=19"
evt-00001205,2026-01-01T00:03:33Z,sensor-007,-3.42,suspect,"zone=2, batch=4"
evt-00000682,2026-01-01T00:03:33Z,sensor-008,11.58,good,"zone=3, batch=2"
evt-00000248,2026-01-01T00:03:34Z,sensor-004,8.78,good,"zone=1, batch=0"
evt-00000492,2026-01-01T00:03:34Z,sensor-004,31.36,suspect,"zone=4, batch=1"
evt-00001046,2026-01-01T00:03:34Z,sensor-010,29.16,good,"zone=2, batch=4"
evt-00004139,2026-01-01T00:03:34Z,sensor-010,12.24,good,"zone=3, batch=16"
evt-00000617,2026-01-01T00:03:34Z,sensor-011,20.08,good,"zone=2, batch=2"
evt-00003793,2026-01-01T00:03:34Z,sensor-011,-5.32,good,"zone=3, batch=15"
evt-00001969,2026-01-01T00:03:35Z,sensor-004,20.63,good,"zone=4, batch=7"
evt-00003163,2026-01-01T00:03:35Z,sensor-004,-7.59,good,"zone=2, batch=12"
evt-00002501,2026-01-01T00:03:35Z,sensor-005,14.16,suspect,"zone=2, batch=10"
evt-00004774,2026-01-01T00:03:35Z,sensor-006,13.98,good,"zone=4, batch=19"
evt-00004634,2026-01-01T00:03:35Z,sensor-009,-5.24,good,"zone=2, batch=18"
evt-00001953,2026-01-01T00:03:35Z,sensor-012,30.57,good,"zone=3, batch=7"
evt-00003745,2026-01-01T00:03:35Z,sensor-012,5.75,good,"zone=2, batch=14"
evt-00001299,2026-01-01T00:03:36Z,sensor-006,-8.94,good,"zone=1, batch=5"
evt-00004997,2026-01-01T00:03:36Z,sensor-012,11.98,good,"zone=3, batch=19"
evt-00001970,2026-01-01T00:03:37Z,sensor-001,35.88,good,"zone=3, batch=7"
evt-00002862,2026-01-01T00:03:37Z,sensor-001,29.10,good,"zone=3, batch=11"
evt-00004603,2026-01-01T00:03:37Z,sensor-006,20.94,suspect,"zone=3, batch=18"
evt-00002782,2026-01-01T00:03:37Z,sensor-008,0.06,good,"zone=2, batch=11"
evt-00000880,2026-01-01T00:03:37Z,sensor-009,16.79,good,"zone=2, batch=3"
evt-00001441,2026-01-01T00:03:37Z,sensor-009,5.20,good,"zone=4, batch=5"
evt-00002218,2026-01-01T00:03:38Z,sensor-001,-8.93,good,"zone=3, batch=8"
evt-00001122,2026-01-01T00:03:38Z,sensor-002,17.89,suspect,"zone=3, batch=4"
evt-00001767,2026-01-01T00:03:38Z,sensor-003,-2.45,good,"zone=3, batch=7"
evt-00000911,2026-01-01T00:03:38Z,sensor-004,29.91,good,"zone=1, batch=3"
evt-00002872,2026-01-01T00:03:38Z,sensor-007,17.03,good,"zone=3, batch=11"
evt-00002613,2026-01-01T00:03:38Z,sensor-011,0.15,good,"zone=3, batch=10"
evt-00004115,2026-01-01T00:03:39Z,sensor-007,-6.06,good,"zone=3, batch=16"
evt-00004626,2026-01-01T00:03:39Z,sensor-009,-11.75,good,"zone=3, batch=18"
evt-00000501,2026-01-01T00:03:39Z,sensor-010,35.03,suspect,"zone=3, batch=2"
evt-00002096,2026-01-01T00:03:39Z,sensor-012,12.68,good,"zone=1, batch=8"
evt-00003121,2026-01-01T00:03:40Z,sensor-003,28.40,good,"zone=4, batch=12"
evt-00003686,2026-01-01T00:03:40Z,sensor-005,34.52,good,"zone=2, batch=14"
evt-00000782,2026-01-01T00:03:40Z,sensor-010,-10.34,good,"zone=4, batch=3"
evt-00001424,2026-01-01T00:03:40Z,sensor-010,17.29,good,"zone=3, batch=5"
evt-00002828,2026-01-01T00:03:41Z,sensor-001,20.18,good,"zone=2, batch=11"
evt-00002379,2026-01-01T00:03:41Z,sensor-002,-8.22,suspect,"zone=3, batch=9"
evt-00001269,2026-01-01T00:03:41Z,sensor-003,-7.90,good,"zone=4, batch=5"
evt-00001130,2026-01-01T00:03:41Z,sensor-009,0.51,good,"zone=1, batch=4"
evt-00004851,2026-01-01T00:03:41Z,sensor-009,-0.25,good,"zone=4, batch=19"
evt-00000205,2026-01-01T00:03:41Z,sensor-010,32.13,good,"zone=3, batch=0"
evt-00001321,2026-01-01T00:03:41Z,sensor-010,36.14,good,"zone=4, batch=5"
evt-00002829,2026-01-01T00:03:42Z,sensor-001,25.71,good,"zone=3, batch=11"
evt-00001815,2026-01-01T00:03:42Z,sensor-003,-1.04,good,"zone=3, batch=7"
evt-00003539,2026-01-01T00:03:42Z,sensor-003,-5.38,good,"zone=3, batch=14"
evt-00002536,2026-01-01T00:03:42Z,sensor-004,23.33,suspect,"zone=1, batch=10"
evt-00000569,2026-01-01T00:03:42Z,sensor-007,1.27,suspect,"zone=1, batch=2"
evt-00001606,2026-01-01T00:03:42Z,sensor-012,16.28,good,"zone=1, batch=6"
evt-00004469,2026-01-01T00:03:42Z,sensor-012,-9.57,good,"zone=1, batch=17"
evt-00002502,2026-01-01T00:03:43Z,sensor-002,17.90,good,"zone=4, batch=10"
evt-00004807,2026-01-01T00:03:43Z,sensor-002,32.13,good,"zone=2, batch=19"
evt-00000779,2026-01-01T00:03:43Z,sensor-004,23.80,good,"zone=2, batch=3"
evt-00001133,2026-01-01T00:03:43Z,sensor-004,-9.01,good,"zone=3, batch=4"
evt-00002994,2026-01-01T00:03:43Z,sensor-004,26.47,suspect,"zone=1, batch=11"
evt-00003160,2026-01-01T00:03:43Z,sensor-005,10.24,good,"zone=4, batch=12"
evt-00002328,2026-01-01T00:03:43Z,sensor-008,19.61,suspect,"zone=1, batch=9"
evt-00003120,2026-01-01T00:03:43Z,sensor-011,-8.96,suspect,"zone=3, batch=12"
evt-00004684,2026-01-01T00:03:43Z,sensor-011,-6.90,suspect,"zone=4, batch=18"
evt-00004650,2026-01-01T00:03:43Z,sensor-012,3.64,good,"zone=3, batch=18"
evt-00002173,2026-01-01T00:03:44Z,sensor-001,14.67,good,"zone=4, batch=8"
evt-00002255,2026-01-01T00:03:44Z,sensor-007,-5.92,good,"zone=2, batch=9"
evt-00001099,2026-01-01T00:03:45Z,sensor-002,19.17,good,"zone=3, batch=4"
evt-00003236,2026-01-01T00:03:45Z,sensor-003,-10.86,good,"zone=4, batch=12"
evt-00000136,2026-01-01T00:03:45Z,sensor-008,23.77,good,"zone=2, batch=0"
evt-00001775,2026-01-01T00:03:45Z,sensor-008,33.61,good,"zone=4, batch=7"
evt-00004862,2026-01-01T00:03:45Z,sensor-008,24.85,good,"zone=2, batch=19"
evt-00004154,2026-01-01T00:03:45Z,sensor-009,30.13,good,"zone=2, batch=16"
evt-00001353,2026-01-01T00:03:45Z,sensor-010,-7.68,good,"zone=1, batch=5"
evt-00004210,2026-01-01T00:03:45Z,sensor-011,30.70,good,"zone=1, batch=16"
evt-00003141,2026-01-01T00:03:46Z,sensor-009,10.20,good,"zone=4, batch=12"
evt-00002023,2026-01-01T00:03:46Z,sensor-010,17.84,good,"zone=1, batch=8"
evt-00000731,2026-01-01T00:03:47Z,sensor-002,0.44,good,"zone=1, batch=2"
evt-00003536,2026-01-01T00:03:47Z,sensor-003,-7.45,good,"zone=1, batch=14"
evt-00001673,2026-01-01T00:03:47Z,sensor-004,6.79,suspect,"zone=1, batch=6"
evt-00003070,2026-01-01T00:03:47Z,sensor-004,31.89,good,"zone=3, batch=12"
evt-00001372,2026-01-01T00:03:47Z,sensor-005,15.12,good,"zone=4, batch=5"
evt-00004721,2026-01-01T00:03:47Z,sensor-008,15.93,good,"zone=3, batch=18"
evt-00004033,2026-01-01T00:03:47Z,sensor-009,10.40,suspect,"zone=2, batch=16"
evt-00000565,2026-01-01T00:03:47Z,sensor-011,-11.85,good,"zone=3, batch=2"
evt-00001905,2026-01-01T00:03:48Z,sensor-001,13.13,good,"zone=4, batch=7"
evt-00003596,2026-01-01T00:03:48Z,sensor-002,-10.26,good,"zone=1, batch=14"
evt-00001597,2026-01-01T00:03:48Z,sensor-004,-2.24,suspect,"zone=4, batch=6"
evt-00003511,2026-01-01T00:03:48Z,sensor-004,-10.24,good,"zone=4, batch=14"
evt-00003426,2026-01-01T00:03:48Z,sensor-005,1.15,good,"zone=4, batch=13"
evt-00004211,2026-01-01T00:03:48Z,sensor-006,-8.08,good,"zone=3, batch=16"
evt-00001344,2026-01-01T00:03:48Z,sensor-007,-5.52,good,"zone=3, batch=5"
evt-00001727,2026-01-01T00:03:48Z,sensor-007,26.75,good,"zone=2, batch=6"
evt-00000064,2026-01-01T00:03:48Z,sensor-009,24.45,good,"zone=1, batch=0"
evt-00000601,2026-01-01T00:03:48Z,sensor-009,30.71,good,"zone=4, batch=2"
evt-00002534,2026-01-01T00:03:48Z,sensor-010,-4.79,good,"zone=3, batch=10"
evt-00002710,2026-01-01T00:03:49Z,sensor-001,31.13,suspect,"zone=2, batch=10"
evt-00004334,2026-01-01T00:03:49Z,sensor-001,20.14,good,"zone=1, batch=17"
evt-00002409,2026-01-01T00:03:49Z,sensor-002,30.94,suspect,"zone=3, batch=9"
evt-00001436,2026-01-01T00:03:49Z,sensor-004,12.93,good,"zone=4, batch=5"
evt-00000633,2026-01-01T00:03:49Z,sensor-006,25.22,good,"zone=1, batch=2"
evt-00002289,2026-01-01T00:03:49Z,sensor-008,-1.07,good,"zone=1, batch=9"
evt-00001718,2026-01-01T00:03:50Z,sensor-001,-10.17,good,"zone=4, batch=6"
evt-00001169,2026-01-01T00:03:50Z,sensor-003,34.00,good,"zone=4, batch=4"
evt-00004898,2026-01-01T00:03:50Z,sensor-004,20.46,good,"zone=4, batch=19"
evt-00001562,2026-01-01T00:03:50Z,sensor-006,-8.89,good,"zone=4, batch=6"
evt-00001820,2026-01-01T00:03:50Z,sensor-008,-0.61,suspect,"zone=1, batch=7"
evt-00002149,2026-01-01T00:03:50Z,sensor-011,24.06,good,"zone=1, batch=8"
evt-00000380,2026-01-01T00:03:51Z,sensor-001,-5.29,good,"zone=4, batch=1"
evt-00000455,2026-01-01T00:03:51Z,sensor-004,-11.02,good,"zone=3, batch=1"
evt-00003412,2026-01-01T00:03:51Z,sensor-004,-0.87,good,"zone=2, batch=13"
evt-00001189,2026-01-01T00:03:51Z,sensor-006,19.15,suspect,"zone=2, batch=4"
evt-00001268,2026-01-01T00:03:51Z,sensor-012,21.50,good,"zone=2, batch=5"
evt-00000498,2026-01-01T00:03:52Z,sensor-001,-3.10,good,"zone=4, batch=1"
evt-00002676,2026-01-01T00:03:52Z,sensor-001,-5.06,good,"zone=2, batch=10"
evt-00003376,2026-01-01T00:03:52Z,sensor-001,2.21,good,"zone=2, batch=13"
evt-00003251,2026-01-01T00:03:52Z,sensor-005,3.40,suspect,"zone=3, batch=13"
evt-00004950,2026-01-01T00:03:52Z,sensor-005,12.55,good,"zone=3, batch=19"
evt-00000325,2026-01-01T00:03:52Z,sensor-010,35.11,good,"zone=3, batch=1"
evt-00004562,2026-01-01T00:03:52Z,sensor-011,5.05,good,"zone=3, batch=18"
evt-00000584,2026-01-01T00:03:53Z,sensor-005,23.10,good,"zone=2, batch=2"
evt-00004695,2026-01-01T00:03:53Z,sensor-006,19.70,suspect,"zone=2, batch=18"
evt-00004305,2026-01-01T00:03:53Z,sensor-011,17.77,suspect,"zone=2, batch=17"
evt-00004564,2026-01-01T00:03:53Z,sensor-011,11.43,good,"zone=2, batch=18"
evt-00002998,2026-01-01T00:03:53Z,sensor-012,14.93,suspect,"zone=2, batch=11"
evt-00001803,2026-01-01T00:03:54Z,sensor-001,14.28,good,"zone=3, batch=7"
evt-00003069,2026-01-01T00:03:54Z,sensor-002,37.48,good,"zone=3, batch=12"
evt-00001278,2026-01-01T00:03:54Z,sensor-004,34.65,good,"zone=3, batch=5"
evt-00002297,2026-01-01T00:03:54Z,sensor-004,14.89,suspect,"zone=3, batch=9"
evt-00003063,2026-01-01T00:03:54Z,sensor-006,37.74,suspect,"zone=2, batch=12"
evt-00003276,2026-01-01T00:03:54Z,sensor-008,-8.99,suspect,"zone=1, batch=13"
evt-00003971,2026-01-01T00:03:54Z,sensor-010,-6.57,good,"zone=4, batch=15"
evt-00000621,2026-01-01T00:03:55Z,sensor-004,27.02,good,"zone=1, batch=2"
evt-00001848,2026-01-01T00:03:55Z,sensor-004,18.42,good,"zone=2, batch=7"
evt-00003872,2026-01-01T00:03:55Z,sensor-005,-9.21,suspect,"zone=1, batch=15"
evt-00003504,2026-01-01T00:03:55Z,sensor-010,-10.50,good,"zone=3, batch=14"
evt-00002885,2026-01-01T00:03:56Z,sensor-005,35.56,good,"zone=3, batch=11"
evt-00001227,2026-01-01T00:03:56Z,sensor-008,-3.41,good,"zone=3, batch=4"
evt-00003538,2026-01-01T00:03:56Z,sensor-012,29.94,good,"zone=2, batch=14"
evt-00003727,2026-01-01T00:03:56Z,sensor-012,13.58,good,"zone=3, batch=14"
evt-00004270,2026-01-01T00:03:57Z,sensor-001,35.81,good,"zone=4, batch=17"
evt-00001971,2026-01-01T00:03:57Z,sensor-004,15.34,good,"zone=2, batch=7"
evt-00000789,2026-01-01T00:03:57Z,sensor-008,14.95,good,"zone=3, batch=3"
evt-00001799,2026-01-01T00:03:57Z,sensor-008,27.84,good,"zone=2, batch=7"
evt-00002798,2026-01-01T00:03:57Z,sensor-008,25.26,good,"zone=1, batch=11"
evt-00003177,2026-01-01T00:03:57Z,sensor-011,20.42,suspect,"zone=3, batch=12"
evt-00001371,2026-01-01T00:03:58Z,sensor-004,10.87,suspect,"zone=2, batch=5"
evt-00002783,2026-01-01T00:03:58Z,sensor-004,34.14,good,"zone=1, batch=11"
evt-00001876,2026-01-01T00:03:58Z,sensor-007,3.44,good,"zone=3, batch=7"
evt-00003667,2026-01-01T00:03:58Z,sensor-007,-9.92,good,"zone=4, batch=14"
evt-00004428,2026-01-01T00:03:58Z,sensor-007,7.81,good,"zone=3, batch=17"
